Date,Open,High,Low,Close
2022-12-13,1.05412,1.06731,1.05278,1.06242
2022-12-14,1.06241,1.0695,1.06187,1.06757
2022-12-15,1.06758,1.07361,1.05921,1.06385
2022-12-16,1.06386,1.0663,1.05839,1.05839
2022-12-19,1.05895,1.06578,1.05757,1.06121
2022-12-20,1.0612,1.06584,1.05788,1.0625
2022-12-21,1.0625,1.06455,1.05901,1.06077
2022-12-22,1.06077,1.06593,1.0573,1.0601
2022-12-23,1.0601,1.06328,1.05867,1.06172
2022-12-26,1.06114,1.06459,1.05979,1.06397
2022-12-27,1.06398,1.06694,1.06113,1.06369
2022-12-28,1.06369,1.06742,1.06065,1.06288
2022-12-29,1.06287,1.06902,1.06109,1.06601
2022-12-30,1.06602,1.07131,1.06385,1.07026
2023-01-02,1.0697,1.07087,1.06499,1.06765
2023-01-03,1.06764,1.06801,1.05194,1.05455
2023-01-04,1.05453,1.06354,1.0545,1.06061
2023-01-05,1.06058,1.06314,1.05148,1.05208
2023-01-06,1.05209,1.0648,1.04823,1.06413
2023-01-09,1.06406,1.07605,1.06381,1.07326
2023-01-10,1.07324,1.07592,1.07119,1.07382
2023-01-11,1.07383,1.07762,1.07254,1.07652
2023-01-12,1.07652,1.08668,1.07297,1.08595
2023-01-13,1.08595,1.08679,1.07803,1.08302
2023-01-16,1.08288,1.08741,1.08013,1.08294
2023-01-17,1.08294,1.08693,1.07744,1.07893
2023-01-18,1.07891,1.08873,1.07661,1.07972
2023-01-19,1.07974,1.08398,1.07821,1.08333
2023-01-20,1.08332,1.08587,1.08022,1.08549
2023-01-23,1.08678,1.09267,1.08461,1.08711
2023-01-24,1.08711,1.08978,1.08349,1.08897
2023-01-25,1.08899,1.09236,1.08571,1.09206
2023-01-26,1.09206,1.09293,1.08505,1.0893
2023-01-27,1.0893,1.09001,1.08377,1.08649
2023-01-30,1.08643,1.09137,1.08389,1.08499
2023-01-31,1.085,1.08747,1.08019,1.08606
2023-02-01,1.08605,1.10327,1.0852,1.10124
2023-02-02,1.10123,1.10266,1.08851,1.09043
2023-02-03,1.09044,1.09399,1.07924,1.07929
2023-02-06,1.0782,1.07987,1.07092,1.07289
2023-02-07,1.07288,1.07664,1.0669,1.07301
2023-02-08,1.07303,1.07607,1.07092,1.07151
2023-02-09,1.07152,1.07907,1.07093,1.0739
2023-02-10,1.07391,1.07525,1.06661,1.06754
2023-02-13,1.06808,1.07322,1.06553,1.07308
2023-02-14,1.07308,1.08044,1.07066,1.0735
2023-02-15,1.07351,1.07443,1.06604,1.06912
2023-02-16,1.06913,1.07222,1.06544,1.06653
2023-02-17,1.06653,1.06982,1.06126,1.06929
2023-02-20,1.06849,1.07044,1.06701,1.06821
2023-02-21,1.06821,1.0698,1.06372,1.06512
2023-02-22,1.06513,1.06638,1.05989,1.06053
2023-02-23,1.06053,1.06275,1.05769,1.05972
2023-02-24,1.05973,1.06141,1.05359,1.0545
2023-02-27,1.05451,1.06198,1.05328,1.06094
2023-02-28,1.06094,1.06451,1.05726,1.05766
2023-03-01,1.05767,1.06913,1.05651,1.06684
2023-03-02,1.06684,1.06726,1.05764,1.05983
2023-03-03,1.05982,1.06384,1.05882,1.06337
2023-03-06,1.06228,1.06942,1.06219,1.06854
2023-03-07,1.06853,1.06943,1.0546,1.05481
2023-03-08,1.05482,1.05738,1.05241,1.05488
2023-03-09,1.05488,1.0591,1.05378,1.05856
2023-03-10,1.05855,1.07004,1.05738,1.06387
2023-03-13,1.06808,1.07484,1.065,1.07228
2023-03-14,1.07228,1.07494,1.06787,1.07267
2023-03-15,1.07267,1.07597,1.05158,1.05814
2023-03-16,1.05814,1.06353,1.0551,1.06135
2023-03-17,1.06136,1.06852,1.06116,1.06647
2023-03-20,1.06885,1.07309,1.06311,1.07185
2023-03-21,1.07185,1.07886,1.07038,1.07727
2023-03-22,1.07725,1.09124,1.0759,1.08688
2023-03-23,1.08689,1.09296,1.0824,1.08345
2023-03-24,1.08347,1.0837,1.07131,1.07566
2023-03-27,1.07752,1.08076,1.07449,1.08062
2023-03-28,1.08061,1.08485,1.08033,1.08388
2023-03-29,1.0839,1.08713,1.08177,1.08425
2023-03-30,1.08424,1.09262,1.08235,1.09041
2023-03-31,1.0904,1.09257,1.08368,1.08386
2023-04-03,1.08398,1.09165,1.07882,1.09066
2023-04-04,1.09067,1.09733,1.08828,1.09575
2023-04-05,1.09576,1.09695,1.0891,1.09029
2023-04-06,1.09029,1.09375,1.08845,1.09194
2023-04-07,1.09195,1.0924,1.08762,1.09029
2023-04-10,1.0898,1.09171,1.08313,1.08687
2023-04-11,1.08687,1.09279,1.0867,1.09163
2023-04-12,1.09163,1.10004,1.09147,1.09968
2023-04-13,1.09967,1.10676,1.09767,1.10516
2023-04-14,1.10517,1.10758,1.09722,1.09922
2023-04-17,1.09888,1.09997,1.09091,1.09244
2023-04-18,1.09245,1.09828,1.09222,1.09748
2023-04-19,1.09749,1.0984,1.09172,1.09516
2023-04-20,1.09517,1.09895,1.09334,1.09676
2023-04-21,1.09676,1.09936,1.0938,1.09874
2023-04-24,1.09913,1.1057,1.09658,1.1057
2023-04-25,1.10573,1.1067,1.09641,1.09779
2023-04-26,1.09778,1.10952,1.09683,1.1045
2023-04-27,1.1045,1.10634,1.0992,1.10315
2023-04-28,1.10315,1.10449,1.09624,1.10144
2023-05-01,1.1024,1.10355,1.09643,1.09687
2023-05-02,1.09687,1.10137,1.09422,1.10107
2023-05-03,1.1011,1.10916,1.10048,1.10685
2023-05-04,1.10686,1.10917,1.0986,1.10229
2023-05-05,1.10229,1.10477,1.09667,1.10162
2023-05-08,1.10209,1.10535,1.09953,1.09965
2023-05-09,1.09962,1.10007,1.0941,1.09645
2023-05-10,1.09644,1.10068,1.09414,1.09824
2023-05-11,1.09826,1.09981,1.09,1.09122
2023-05-12,1.09122,1.09354,1.08476,1.08477
2023-05-15,1.0861,1.08908,1.08453,1.08735
2023-05-16,1.08736,1.09046,1.0855,1.08653
2023-05-17,1.08653,1.08736,1.08102,1.08378
2023-05-18,1.08377,1.08479,1.07624,1.07749
2023-05-19,1.07749,1.08287,1.076,1.08019
2023-05-22,1.08043,1.08313,1.07955,1.08104
2023-05-23,1.08105,1.08204,1.07601,1.07691
2023-05-24,1.0769,1.08012,1.07421,1.07555
2023-05-25,1.07556,1.07556,1.07073,1.07234
2023-05-26,1.07233,1.07585,1.07018,1.07227
2023-05-29,1.07201,1.07434,1.07054,1.07067
2023-05-30,1.07067,1.07465,1.06725,1.07316
2023-05-31,1.07316,1.07356,1.06352,1.06933
2023-06-01,1.06934,1.07684,1.06617,1.07604
2023-06-02,1.07603,1.07789,1.0705,1.07063
2023-06-05,1.07098,1.07224,1.06744,1.07113
